file_id,class_id,p_target,p_confusable,top_confusable,decision,priority,onset,offset,path_norm
fsd50k_speech_normal_728a0d5e,speech_normal,0.795,0.0001,shout_yell,auto_accept,,0.0,1.325,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_728a0d5e.wav
fsd50k_speech_normal_729b04ff,speech_normal,0.767,0.0001,shout_yell,auto_accept,,0.0,9.387,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_729b04ff.wav
fsd50k_speech_normal_72fcfe58,speech_normal,0.8308,0.0032,shout_yell,auto_accept,,0.0,1.567,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_72fcfe58.wav
fsd50k_speech_normal_7314bc3b,speech_normal,0.7207,0.0003,shout_yell,auto_accept,,0.0,1.133,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7314bc3b.wav
fsd50k_speech_normal_7334e4f7,speech_normal,0.7342,0.0002,shout_yell,auto_accept,,0.0,1.057,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7334e4f7.wav
fsd50k_speech_normal_739ad083,speech_normal,0.7896,0.0002,shout_yell,auto_accept,,2.19,20.555,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_739ad083.wav
fsd50k_speech_normal_73eba0a1,speech_normal,0.7481,0.0002,shout_yell,auto_accept,,0.0,1.053,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_73eba0a1.wav
fsd50k_speech_normal_745498a6,speech_normal,0.7485,0.0001,shout_yell,auto_accept,,0.0,0.801,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_745498a6.wav
fsd50k_speech_normal_7491893b,speech_normal,0.0635,0.007,shout_yell,review,normal,0.91,1.769,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7491893b.wav
fsd50k_speech_normal_74bf740e,speech_normal,0.832,0.0001,shout_yell,auto_accept,,0.0,0.63,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_74bf740e.wav
fsd50k_speech_normal_75237b3b,speech_normal,0.7222,0.0004,shout_yell,auto_accept,,0.0,1.362,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_75237b3b.wav
fsd50k_speech_normal_75498935,speech_normal,0.79,0.0003,shout_yell,auto_accept,,0.0,1.602,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_75498935.wav
fsd50k_speech_normal_766069a8,speech_normal,0.8434,0.0003,shout_yell,auto_accept,,5.386,7.404,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_766069a8.wav
fsd50k_speech_normal_7665a646,speech_normal,0.8683,0.0006,shout_yell,auto_accept,,0.0,1.76,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7665a646.wav
fsd50k_speech_normal_766a00a7,speech_normal,0.8641,0.0,shout_yell,auto_accept,,0.0,0.999,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_766a00a7.wav
fsd50k_speech_normal_770e9f8f,speech_normal,0.3831,0.0032,shout_yell,auto_accept,,0.0,1.043,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_770e9f8f.wav
fsd50k_speech_normal_770f539c,speech_normal,0.8553,0.0001,shout_yell,auto_accept,,0.0,2.469,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_770f539c.wav
fsd50k_speech_normal_77110a14,speech_normal,0.8083,0.0002,shout_yell,auto_accept,,0.0,0.952,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_77110a14.wav
fsd50k_speech_normal_77552673,speech_normal,0.8958,0.0021,shout_yell,auto_accept,,0.0,0.837,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_77552673.wav
fsd50k_speech_normal_77ec5643,speech_normal,0.6958,0.0002,shout_yell,auto_accept,,1.548,4.453,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_77ec5643.wav
fsd50k_speech_normal_78008f1e,speech_normal,0.7652,0.0001,shout_yell,auto_accept,,0.0,0.519,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_78008f1e.wav
fsd50k_speech_normal_7879d140,speech_normal,0.5888,0.0001,shout_yell,auto_accept,,0.0,0.569,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7879d140.wav
fsd50k_speech_normal_787c82ee,speech_normal,0.4556,0.0005,shout_yell,auto_accept,,0.0,1.33,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_787c82ee.wav
fsd50k_speech_normal_7896b5fd,speech_normal,0.8154,0.0001,shout_yell,auto_accept,,0.0,0.949,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7896b5fd.wav
fsd50k_speech_normal_7951f637,speech_normal,0.5136,0.0007,shout_yell,auto_accept,,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7951f637.wav
fsd50k_speech_normal_795898a5,speech_normal,0.7744,0.0001,shout_yell,auto_accept,,0.0,0.904,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_795898a5.wav
fsd50k_speech_normal_79856fbe,speech_normal,0.7586,0.0002,shout_yell,auto_accept,,0.0,1.177,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_79856fbe.wav
fsd50k_speech_normal_79ea4e6f,speech_normal,0.8349,0.0002,shout_yell,auto_accept,,0.0,1.245,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_79ea4e6f.wav
fsd50k_speech_normal_7a1017d5,speech_normal,0.6715,0.0009,shout_yell,auto_accept,,0.0,1.5,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7a1017d5.wav
fsd50k_speech_normal_7acd5d05,speech_normal,0.8068,0.0001,shout_yell,auto_accept,,0.0,1.66,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7acd5d05.wav
fsd50k_speech_normal_7b134164,speech_normal,0.7945,0.0001,shout_yell,auto_accept,,0.0,1.647,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7b134164.wav
fsd50k_speech_normal_7b3df563,speech_normal,0.7394,0.0003,shout_yell,auto_accept,,0.0,1.805,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7b3df563.wav
fsd50k_speech_normal_7b8546cf,speech_normal,0.7412,0.0003,shout_yell,auto_accept,,0.27,1.967,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7b8546cf.wav
fsd50k_speech_normal_7b9f4f98,speech_normal,0.6752,0.0001,shout_yell,auto_accept,,0.0,0.79,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7b9f4f98.wav
fsd50k_speech_normal_7c00f68e,speech_normal,0.5582,0.0002,shout_yell,auto_accept,,0.0,1.256,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7c00f68e.wav
fsd50k_speech_normal_7c0e891d,speech_normal,0.7515,0.0005,shout_yell,auto_accept,,1.548,3.246,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7c0e891d.wav
fsd50k_speech_normal_7c7e17db,speech_normal,0.814,0.0001,shout_yell,auto_accept,,0.0,0.784,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7c7e17db.wav
fsd50k_speech_normal_7ca951f0,speech_normal,0.2364,0.0005,shout_yell,review,normal,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7ca951f0.wav
fsd50k_speech_normal_7d699fee,speech_normal,0.8655,0.0001,shout_yell,auto_accept,,0.0,1.717,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7d699fee.wav
fsd50k_speech_normal_7d87d847,speech_normal,0.7577,0.0003,shout_yell,auto_accept,,0.0,1.477,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7d87d847.wav
fsd50k_speech_normal_7edd4c73,speech_normal,0.748,0.0001,shout_yell,auto_accept,,0.0,0.592,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7edd4c73.wav
fsd50k_speech_normal_7fe0340b,speech_normal,0.8775,0.0001,shout_yell,auto_accept,,0.0,0.685,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_7fe0340b.wav
fsd50k_speech_normal_804631aa,speech_normal,0.7661,0.0001,shout_yell,auto_accept,,0.0,1.325,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_804631aa.wav
fsd50k_speech_normal_8092293b,speech_normal,0.1349,0.0007,shout_yell,review,normal,0.0,1.328,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8092293b.wav
fsd50k_speech_normal_819e889e,speech_normal,0.129,0.001,shout_yell,review,normal,0.0,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_819e889e.wav
fsd50k_speech_normal_81a4bab7,speech_normal,0.7778,0.0001,shout_yell,auto_accept,,0.0,2.084,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_81a4bab7.wav
fsd50k_speech_normal_82117643,speech_normal,0.775,0.0002,shout_yell,auto_accept,,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_82117643.wav
fsd50k_speech_normal_82289e68,speech_normal,0.7823,0.0001,shout_yell,auto_accept,,0.269,2.461,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_82289e68.wav
fsd50k_speech_normal_8267f1a4,speech_normal,0.1318,0.0012,shout_yell,review,normal,1.87,3.49,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8267f1a4.wav
fsd50k_speech_normal_8282a85d,speech_normal,0.234,0.0004,shout_yell,review,normal,0.0,0.867,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8282a85d.wav
fsd50k_speech_normal_82d80b3e,speech_normal,0.8243,0.0001,shout_yell,auto_accept,,0.0,0.684,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_82d80b3e.wav
fsd50k_speech_normal_82f5fe0d,speech_normal,0.4671,0.0005,shout_yell,auto_accept,,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_82f5fe0d.wav
fsd50k_speech_normal_83255862,speech_normal,0.6707,0.0001,shout_yell,auto_accept,,0.0,0.803,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_83255862.wav
fsd50k_speech_normal_83bf43a2,speech_normal,0.8401,0.0002,shout_yell,auto_accept,,0.0,1.645,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_83bf43a2.wav
fsd50k_speech_normal_83d393c1,speech_normal,0.8775,0.0001,shout_yell,auto_accept,,0.0,2.027,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_83d393c1.wav
fsd50k_speech_normal_8482de27,speech_normal,0.5738,0.0025,shout_yell,auto_accept,,0.0,1.54,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8482de27.wav
fsd50k_speech_normal_85b99a16,speech_normal,0.7831,0.0001,shout_yell,auto_accept,,0.0,1.533,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_85b99a16.wav
fsd50k_speech_normal_85d2035b,speech_normal,0.8159,0.0002,shout_yell,auto_accept,,0.0,2.655,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_85d2035b.wav
fsd50k_speech_normal_85d4200a,speech_normal,0.4321,0.0005,shout_yell,auto_accept,,0.0,5.487,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_85d4200a.wav
fsd50k_speech_normal_85fb87c1,speech_normal,0.9126,0.0009,shout_yell,auto_accept,,0.0,22.073,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_85fb87c1.wav
fsd50k_speech_normal_860d5b8a,speech_normal,0.7905,0.0001,shout_yell,auto_accept,,0.0,0.9,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_860d5b8a.wav
fsd50k_speech_normal_8626b64d,speech_normal,0.7565,0.0,shout_yell,auto_accept,,0.0,1.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8626b64d.wav
fsd50k_speech_normal_863a671c,speech_normal,0.1587,0.001,shout_yell,review,normal,1.545,3.4,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_863a671c.wav
fsd50k_speech_normal_864e3e3e,speech_normal,0.7859,0.0002,shout_yell,auto_accept,,0.0,6.767,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_864e3e3e.wav
fsd50k_speech_normal_8759a2dc,speech_normal,0.9262,0.0003,shout_yell,auto_accept,,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8759a2dc.wav
fsd50k_speech_normal_87890c38,speech_normal,0.8452,0.0008,shout_yell,auto_accept,,0.0,2.609,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_87890c38.wav
fsd50k_speech_normal_878e1039,speech_normal,0.7999,0.0001,shout_yell,auto_accept,,0.0,4.069,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_878e1039.wav
fsd50k_speech_normal_879df93d,speech_normal,0.8373,0.0001,shout_yell,auto_accept,,0.0,1.149,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_879df93d.wav
fsd50k_speech_normal_87a3a057,speech_normal,0.7951,0.0001,shout_yell,auto_accept,,0.0,0.684,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_87a3a057.wav
fsd50k_speech_normal_884c9770,speech_normal,0.6486,0.0003,shout_yell,auto_accept,,0.0,1.007,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_884c9770.wav
fsd50k_speech_normal_886b53a1,speech_normal,0.7812,0.0001,shout_yell,auto_accept,,0.0,1.772,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_886b53a1.wav
fsd50k_speech_normal_896e19ba,speech_normal,0.7239,0.0002,shout_yell,auto_accept,,0.0,1.753,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_896e19ba.wav
fsd50k_speech_normal_897bb1f2,speech_normal,0.5677,0.001,shout_yell,auto_accept,,1.549,4.527,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_897bb1f2.wav
fsd50k_speech_normal_898eb628,speech_normal,0.7653,0.0002,shout_yell,auto_accept,,0.0,1.465,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_898eb628.wav
fsd50k_speech_normal_89e6efd0,speech_normal,0.6511,0.0002,shout_yell,auto_accept,,0.0,2.789,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_89e6efd0.wav
fsd50k_speech_normal_89f7f370,speech_normal,0.4546,0.0005,shout_yell,auto_accept,,1.868,3.307,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_89f7f370.wav
fsd50k_speech_normal_89fae9db,speech_normal,0.2241,0.0007,shout_yell,review,normal,0.0,0.917,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_89fae9db.wav
fsd50k_speech_normal_8a57dabb,speech_normal,0.8205,0.0001,shout_yell,auto_accept,,0.0,0.689,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8a57dabb.wav
fsd50k_speech_normal_8a78211b,speech_normal,0.8016,0.0001,shout_yell,auto_accept,,0.0,4.122,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8a78211b.wav
fsd50k_speech_normal_8ac8104d,speech_normal,0.609,0.0001,shout_yell,auto_accept,,0.0,5.407,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8ac8104d.wav
fsd50k_speech_normal_8b32326a,speech_normal,0.9156,0.0004,shout_yell,auto_accept,,3.148,19.711,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8b32326a.wav
fsd50k_speech_normal_8c0d1006,speech_normal,0.7104,0.0002,shout_yell,auto_accept,,0.0,2.682,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8c0d1006.wav
fsd50k_speech_normal_8c7c360d,speech_normal,0.66,0.0002,shout_yell,auto_accept,,0.0,0.473,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8c7c360d.wav
fsd50k_speech_normal_8ce8d59f,speech_normal,0.704,0.0003,shout_yell,auto_accept,,0.0,2.289,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8ce8d59f.wav
fsd50k_speech_normal_8d18ceaf,speech_normal,0.6222,0.0002,shout_yell,auto_accept,,0.0,1.28,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8d18ceaf.wav
fsd50k_speech_normal_8d9b63d2,speech_normal,0.9136,0.0001,shout_yell,auto_accept,,0.0,5.334,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8d9b63d2.wav
fsd50k_speech_normal_8e1f6ee3,speech_normal,0.5447,0.0007,shout_yell,auto_accept,,0.589,1.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8e1f6ee3.wav
fsd50k_speech_normal_8f51a0cd,speech_normal,0.8029,0.0001,shout_yell,auto_accept,,0.0,1.196,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8f51a0cd.wav
fsd50k_speech_normal_8fcc8513,speech_normal,0.2959,0.0007,shout_yell,review,normal,0.0,1.263,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8fcc8513.wav
fsd50k_speech_normal_8fe6da0f,speech_normal,0.8022,0.0001,shout_yell,auto_accept,,0.0,1.5,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8fe6da0f.wav
fsd50k_speech_normal_8fe782bf,speech_normal,0.5669,0.0002,shout_yell,auto_accept,,0.0,0.905,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_8fe782bf.wav
fsd50k_speech_normal_903fde5e,speech_normal,0.7484,0.0001,shout_yell,auto_accept,,0.0,1.032,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_903fde5e.wav
fsd50k_speech_normal_914e2a71,speech_normal,0.7743,0.0001,shout_yell,auto_accept,,0.0,1.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_914e2a71.wav
fsd50k_speech_normal_9159e226,speech_normal,0.3116,0.0003,shout_yell,auto_accept,,0.0,1.006,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_9159e226.wav
fsd50k_speech_normal_91f7b48b,speech_normal,0.8579,0.0002,shout_yell,auto_accept,,0.0,0.837,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_91f7b48b.wav
fsd50k_speech_normal_921f3941,speech_normal,0.7392,0.0004,shout_yell,auto_accept,,2.828,6.226,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_921f3941.wav
fsd50k_speech_normal_9220dcd7,speech_normal,0.882,0.0001,shout_yell,auto_accept,,0.0,0.606,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_9220dcd7.wav
fsd50k_speech_normal_929a40b4,speech_normal,0.8185,0.0001,shout_yell,auto_accept,,0.0,1.181,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_929a40b4.wav
fsd50k_speech_normal_92a717a4,speech_normal,0.4574,0.0002,shout_yell,auto_accept,,0.266,0.809,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_92a717a4.wav
fsd50k_speech_normal_92e947ac,speech_normal,0.6621,0.0006,shout_yell,auto_accept,,0.0,3.246,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_92e947ac.wav
fsd50k_speech_normal_930db832,speech_normal,0.7571,0.0002,shout_yell,auto_accept,,0.0,1.085,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_930db832.wav
fsd50k_speech_normal_9350a023,speech_normal,0.8343,0.0001,shout_yell,auto_accept,,0.0,1.161,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_9350a023.wav
fsd50k_speech_normal_9353199b,speech_normal,0.7485,0.0023,shout_yell,auto_accept,,0.0,1.476,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_9353199b.wav
fsd50k_speech_normal_936c1fe9,speech_normal,0.8303,0.0002,shout_yell,auto_accept,,0.0,3.568,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_936c1fe9.wav
fsd50k_speech_normal_9421919f,speech_normal,0.0548,0.0006,shout_yell,review,normal,0.0,0.688,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\speech_normal\fsd50k_speech_normal_9421919f.wav
